,time,Npas2,Per2,Cry2,Fbxo3,Rorc,Ciart,Per3,Clock,Fbxo21,Bhlhe41,Arntl2,Dbp,Arntl,Rora,Cry1,Per1,Hlf,Nr1d1,Csnk1d,Nampt,Nfil3,Nr1d2,Csnk1e,Tef,Csnk1a1
58,28.12121212121212,-11.462652236731525,-10.441012984065598,-10.619298169851763,-9.786524960284789,-16.499127625448423,-13.93453020417626,-11.334273997336384,-9.612908591317897,-11.165861184143846,-11.116407722395888,-12.993176656096276,-12.01950729756604,-11.78947945174415,-9.034015214713381,-11.172045827987983,-10.870356808112064,-10.244015052824388,-11.597925982106553,-9.931887439954485,-10.16631911953068,-9.3691701385897,-11.438723015943218,-9.915974253972147,-10.312851357986801,-8.02721527900246
59,28.606060606060606,-11.5044941026057,-10.419157168923858,-10.612950921382275,-9.786641327021748,-16.480382967265378,-13.880242579003086,-11.273468483489191,-9.623825056237344,-11.167262471247515,-11.099413641623913,-12.994812557637019,-11.931956663072784,-11.845437213477858,-9.035033039637899,-11.167781746425753,-10.852058835306941,-10.211761054075579,-11.590348321416617,-9.931788607952756,-10.151829122385058,-9.395660682538866,-11.388528624974551,-9.91382611962765,-10.26511843261254,-8.028101230136715
60,29.090909090909093,-11.547335744052639,-10.397321829375777,-10.606309201469811,-9.786772711983598,-16.469572811308794,-13.821366948941858,-11.210673859443716,-9.635091392254893,-11.168063131118004,-11.080692609077929,-12.996311357776278,-11.833596345995417,-11.904228822519721,-9.036236110183555,-11.164976319633736,-10.832765822785772,-10.178485707598792,-11.572167426216687,-9.931722114524275,-10.137310318927145,-9.42478649110364,-11.332583353472716,-9.911281234808468,-10.21533485326996,-8.028943588355423
61,29.575757575757578,-11.59048782302419,-10.37585830420849,-10.599479877874012,-9.786917001137121,-16.466871097034677,-13.75885064491967,-11.146900514207289,-9.646526319806602,-11.168250280838281,-11.0605458531796,-12.997648940258754,-11.726009000655763,-11.964908299872302,-9.037605068494914,-11.163674687979197,-10.812788202342139,-10.144724426175083,-11.543675833916339,-9.931689029573198,-10.12299632213953,-9.456078919121307,-11.27178738179864,-9.908380547663988,-10.164301656386593,-8.029728799799518
62,30.060606060606062,-11.633256006416222,-10.35511194957656,-10.592572836968015,-9.787071872815826,-16.472321296037048,-13.693699577670493,-11.083174584777575,-9.65794584662763,-11.167820909099287,-11.039297542773035,-12.998803782881597,-11.610925747714413,-12.026499290030335,-9.039117887520291,-11.163897795202706,-10.792447421367369,-10.1110204414607,-11.505331984901181,-9.931689885448773,-10.109117449588801,-9.489034459711107,-11.20711893989483,-9.905170731336204,-10.112839985203976,-8.030444230122932
63,30.545454545454547,-11.67495213814818,-10.335416582092174,-10.585699215625567,-9.787234835076427,-16.48583571257374,-13.626962052254914,-11.020521445214163,-9.669166228256659,-11.166781924653034,-11.017289571126733,-12.999757303794699,-11.490198319791272,-12.088010770906305,-9.040750225435263,-11.165642051425522,-10.772070770641683,-10.077916063186397,-11.457752846055445,-9.93172466837964,-10.095897017529698,-9.523122845888421,-11.139618567199397,-9.901703432971386,-10.061777877275517,-8.031078367783945
64,31.03030303030303,-11.714905311852037,-10.317089107590885,-10.578969612987128,-9.787403265795147,-16.507196894623714,-13.559711900439286,-10.959949207986103,-9.680006924553059,-11.165150045148195,-10.994876054742916,-13.00049416048963,-11.36576926639454,-12.148452999746809,-9.04247581731173,-11.168879390912075,-10.751986118103021,-10.045943953190845,-11.401703983533855,-9.931792818695422,-10.083547747662962,-9.557795582759068,-11.070372369976994,-9.89803444269817,-10.011936941032296,-8.031621009270212
65,31.515151515151516,-11.752472666006888,-10.3004244219981,-10.5724923108783,-9.787574454858673,-16.536061132771476,-13.49303120234064,-10.902432503064912,-9.69029350465533,-11.162951528136876,-10.972417635490437,-13.001002496666338,-11.239640697571943,-12.206853438463954,-9.044266897730445,-11.173557723658167,-10.732516633329185,-10.015618554692262,-11.338087244515627,-9.931893239832027,-10.07226834436356,-9.59249477300746,-11.00049454546244,-9.894222795943493,-9.96411913579584,-8.032063423277087
66,32.0,-11.78704972782148,-10.285690666343235,-10.566371531514715,-9.787745647770889,-16.571963990620237,-13.427992875352528,-10.848896795763483,-9.699860453638966,-11.160221748580781,-10.950275677742116,-13.001274133005449,-11.113842069210603,-12.262272402137253,-9.046094647537002,-11.179601773538634,-10.713975587618362,-9.987427814704454,-11.267926246145754,-9.932024315975774,-10.062240297452888,-9.626662093673259,-10.931109454010128,-9.890329823530486,-9.919093867952446,-8.032398491197585
67,32.484848484848484,-11.818080139427689,-10.273124912270191,-10.56070576052758,-9.787914089973754,-16.614327777747384,-13.365643410502535,-10.800203495652767,-9.708553835713543,-11.157004629654827,-10.928806453886713,-13.001304698776579,-10.990397528332114,-12.313818178895758,-9.047929657552814,-11.186914289528378,-10.696661313336666,-9.961825332786697,-11.192349905151962,-9.932183938062446,-10.053624961959628,-9.659747779776817,-10.86333352771503,-9.886418164842562,-9.877585610916402,-8.032620821663437
68,32.96969696969697,-11.845064609886903,-10.262929347465844,-10.55558616229299,-9.78807707116917,-16.662470844959657,-13.306986034019895,-10.757136096159316,-9.716233771107214,-11.153351936006823,-10.908355411772812,-13.001093702165033,-10.87129334380924,-12.360661377895859,-9.049742401779815,-11.19537761050777,-10.680852403638687,-9.939223062457044,-11.112574273151969,-9.932369537712912,-10.046560961856912,-9.69121947024348,-10.798257306602366,-9.882550759932293,-9.840262248081553,-8.032726837294222
69,33.45454545454545,-11.867568948968104,-10.255268022384492,-10.551095113063,-9.78823196892869,-16.715618552283807,-13.252964565049922,-10.720387567862765,-9.722776686784604,-11.14932244084491,-10.889251616323639,-13.000644538185272,-10.758445946556233,-12.402048274530436,-9.05150371248481,-11.204855558474105,-10.666803229799347,-9.919984682705996,-11.029882969927739,-9.932578128559323,-10.041161959550724,-9.720570773792579,-10.73692789143037,-9.878789836792404,-9.807724326327477,-8.032714832258755
70,33.93939393939394,-11.885231053431239,-10.250264210614619,-10.5473048755009,-9.788376290889383,-16.772915733213765,-13.204448229250657,-10.690549208339789,-9.728077304783193,-11.14498098025464,-10.871802454759255,-12.999964434053872,-10.653671093438001,-12.437312938139936,-9.05318524951923,-11.215195629696645,-10.65473984828487,-9.904419746265411,-10.945606529502681,-9.932806354296874,-10.03751482700922,-9.747329416962687,-10.680332095447113,-9.875195910084075,-9.780495392995396,-8.032584999722548
71,34.42424242424242,-11.897766733403893,-10.247998425360722,-10.544276435947891,-9.788507714856875,-16.833440454659822,-13.162217672626634,-10.668101127964759,-9.732050336175163,-11.140397409962082,-10.856288690621122,-12.999064332900895,-10.558654651062474,-12.46588794708596,-9.054759956322727,-11.226231448558732,-10.644856363419605,-9.892778698789172,-10.86110099135114,-9.933050542688015,-10.035678247960258,-9.77106484316841,-10.629380566195948,-9.871826807433386,-9.759013571815455,-8.032339428739713
72,34.90909090909091,-11.904974285102718,-10.248507123955706,-10.542058523130041,-9.78862412617033,-16.896218851197194,-13.126952400642454,-10.653404524754084,-9.734631853398158,-11.135645481329053,-10.84295994618162,-12.997958717690835,-10.474925469555775,-12.487313518777848,-9.05620249527336,-11.237785444603745,-10.637311804174804,-9.885248849088864,-10.777726081215645,-9.933306764650123,-10.035681773648236,-9.791395140517018,-10.584893132855639,-9.868736738963173,-9.74362451333191,-8.03198207063929
73,35.3939393939394,-11.906737736322818,-10.251782121248752,-10.540686824094841,-9.788723651728139,-16.960240794925227,-13.09921984472549,-10.646695872554929,-9.735780318873697,-11.130801654666087,-10.832030685928242,-12.996665378186297,-10.403830782791395,-12.501244907746658,-9.057489655379417,-11.249671709710217,-10.632227565332936,-9.881951355264874,-10.696823332610707,-9.933570897475914,-10.037525347343516,-9.807993186913759,-10.547585614881987,-9.865975425031854,-9.73457583325648,-8.031518675446884
74,35.87878787878788,-11.903028712473931,-10.25777072130746,-10.540183409993247,-9.788804690126822,-17.02447614880346,-13.079466232081804,-10.648083116092486,-9.735477253362365,-11.12594386895742,-10.823676765749708,-12.995205124704054,-10.346514530892849,-12.50745795272883,-9.058600725752955,-11.261698989423095,-10.629685454200192,-9.882939275227212,-10.619694501046387,-9.933838691169347,-10.04117930525522,-9.820591913578822,-10.518058304204825,-9.863587296214245,-9.732013128238844,-8.030956699364612
75,36.36363636363637,-11.893906893138219,-10.26637656531512,-10.540556380946601,-9.788865937428206,-17.087891341942232,-13.068009405733374,-10.657543934098936,-9.73372753330169,-11.121150287793562,-10.81803260334888,-12.993601453269264,-10.303898953808854,-12.50585268350482,-9.059517828855752,-11.273673760309531,-10.62972637429631,-9.888196712973865,-10.54758061829484,-9.934105836829648,-10.04658485383273,-9.82898860228398,-10.496786306306156,-9.861610778396994,-9.735977633162056,-8.030305184798005
76,36.84848484848485,-11.87951905180344,-10.277461182020152,-10.541799735712646,-9.788906408140283,-17.149466000145203,-13.06503371030487,-10.674926098471007,-9.730559312342436,-11.116498041689859,-10.81518901541162,-12.991880167555632,-10.276669752127342,-12.496454929457355,-9.060226208155571,-11.285403343823344,-10.63234966720162,-9.897639074363433,-10.481642023724529,-9.934368035983141,-10.053655015775933,-9.833048147164764,-10.484111895595092,-9.860077674491665,-9.746405557657834,-8.029574614860326
77,37.333333333333336,-11.860096694222591,-10.290846215790374,-10.543893468247761,-9.788925451074151,-17.208209364112125,-13.070587025849658,-10.69994992367714,-9.72602356834582,-11.112061987027637,-10.815191756332299,-12.990068963694629,-10.265265053896304,-12.479415903967,-9.06071446556431,-11.296699006574961,-10.63751312315128,-9.911114428266512,-10.422939694005445,-9.934621069747294,-10.062276029532526,-9.8327052286244,-10.480239008084498,-9.859012652713997,-9.76312911251747,-8.028776744695353
78,37.81818181818182,-11.835952333399684,-10.306316296421892,-10.54680388961169,-9.78892275982187,-17.26317623112687,-13.084579997441804,-10.732212767002393,-9.720193283130655,-11.107913501586994,-10.818040782008476,-12.988196984634385,-10.269868364979493,-12.455009771332259,-9.060974744837486,-11.30737899712231,-10.645133660206177,-9.928405951194463,-10.3724181715973,-9.934860866714121,-10.072309179763993,-9.827965364350566,-10.485229959984187,-9.858432849663068,-9.785879209483003,-8.027924412332716
79,38.303030303030305,-11.80747446113852,-10.323622504526297,-10.550484170035206,-9.788898377686703,-17.313482163722966,-13.106787472930279,-10.771195507220437,-9.713162268168551,-11.104119336051609,-10.823690250550523,-12.986294351218733,-10.290405616378386,-12.423629235363373,-9.06100285798416,-11.317271470419552,-10.655088661072442,-9.949235416070495,-10.330890366707791,-9.935083568460664,-10.08359302932731,-9.818904820533746,-10.499004445009788,-9.858347594587011,-9.814289790978021,-8.027031332119188
80,38.78787878787879,-11.775121297064144,-10.342486376736812,-10.554875092428626,-9.788852696986327,-17.3583177206135,-13.136852125721365,-10.816270897448428,-9.705043655122227,-11.100740539965246,-10.832049259894786,-12.984391677531558,-10.326546356030091,-12.385779220631024,-9.060798352653281,-11.326217252868204,-10.667217946059596,-9.973267669007484,-10.299024477263043,-9.93528559163245,-10.095946016859033,-9.80566938471566,-10.521340826540921,-9.858758259271914,-9.8479037201111,-8.02611187404972
81,39.27272727272727,-11.739413415697543,-10.362604386288098,-10.559906005206946,-9.788786452740311,-17.396961480904423,-13.174290204297298,-10.866713657784148,-9.695968075514708,-11.097831479421751,-10.842983310451817,-12.982519578304732,-10.377709065904746,-12.342068748040969,-9.060364519412175,-11.334072403479915,-10.681326350431739,-10.000116022059474,-10.277333237352844,-9.935463685601025,-10.109169378165571,-9.788472020013153,-10.551879703837383,-9.85965823596927,-9.886180136179501,-8.025180832548838
82,39.75757575757576,-11.700925370216739,-10.38365282687553,-10.565495959100302,-9.788700710843374,-17.42879165202682,-13.218499315959283,-10.921712145331133,-9.686081558819215,-11.09543896229424,-10.85631646925512,-12.980708176315611,-10.4430705188483,-12.293201135459691,-9.059708338800094,-11.340710529940859,-10.697186864681203,-10.029348475175494,-10.266165667147217,-9.935614984767764,-10.123050344413496,-9.767589438461922,-10.590129694931601,-9.861033043717123,-9.928503157320353,-8.024253188422815
83,40.24242424242424,-11.660276447681067,-10.405293021210818,-10.571555009658011,-9.788596850914733,-17.45329607461207,-13.268768119551508,-10.980381413836707,-9.675543182790284,-11.093601485078906,-10.871834200788435,-12.97898661770028,-10.52157902461559,-12.239962681066647,-9.058840369008719,-11.346024822311374,-10.714544287196517,-10.060494667242075,-10.26570145703122,-9.935737054672437,-10.137365565659696,-9.743357648616279,-10.635475343148428,-9.862860561344167,-9.974191790280367,-8.023343867812894
84,40.72727272727273,-11.618120704470586,-10.427176770466351,-10.57798566448847,-9.788476544099517,-17.470080463327836,-13.324287771206631,-11.041777452808452,-9.664522513843139,-11.092348613471982,-10.889286818942505,-12.977382602981303,-10.611971351960069,-12.18321001152222,-9.057774575996905,-11.349929771637873,-10.73311933055186,-10.093053444369652,-10.275948076319391,-9.935827931164585,-10.151884704635584,-9.716166549045731,-10.687187020033438,-9.86511138340767,-10.022510887852205,-8.022467502028078
85,41.21212121212121,-11.575136442274061,-10.44895195692468,-10.584684451948212,-9.788341726179421,-17.47887475107663,-13.384164938946382,-11.104912376996417,-9.653196878666597,-11.091700506646623,-10.90839350455805,-12.975921941355955,-10.712793054497446,-12.123856298524084,-9.056528108773183,-11.352362545823922,-10.752613115346291,-10.126500923646235,-10.29674065307168,-9.935886152007429,-10.166374142959969,-9.68645365472104,-10.744432665347881,-9.867749293338065,-10.072682977668242,-8.021638192121907
86,41.696969696969695,-11.5320152939609,-10.4702682096844,-10.591543586039394,-9.788194566425245,-17.479537434476548,-13.447436176727509,-11.168770321836593,-9.64174851097027,-11.091667592884257,-10.92884682391115,-12.974628135416566,-10.822421873292459,-12.062856565532751,-9.055121023461782,-11.353284000622187,-10.772711979285194,-10.160298922609595,-10.327744626944684,-9.935910780405813,-10.180600740146254,-9.654697057234568,-10.806291175229408,-9.870731846177097,-10.123900772022,-8.020869282001211
87,42.18181818181818,-11.489451094949358,-10.490782542259117,-10.598452700726858,-9.788037432692523,-17.472057850703603,-13.51308342664925,-11.232323789092018,-9.630361619275957,-11.092250401779642,-10.950317675436946,-12.973522002985025,-10.939093839612417,-12.001192321086599,-9.053575960592088,-11.352679309480026,-10.793092524124017,-10.193903618804518,-10.368461132392804,-9.935901420079587,-10.19433558492015,-9.621407732127587,-10.871767223098004,-9.874011051533106,-10.175340157429535,-8.020173143717665
88,42.66666666666667,-11.448128719134946,-10.5101648713584,-10.605300625768932,-9.787872853321833,-17.45655634906061,-13.580050399886087,-11.294550179684052,-9.619219422933568,-11.093439555719486,-10.972460585097028,-12.972621342146224,-11.060931657844437,-11.939855765962058,-9.05191778080405,-11.350558202104276,-10.813426819267084,-10.226774300089701,-10.418235025601634,-9.935858221639906,-10.207357678487769,-9.58712131710254,-10.93980727483327,-9.877534145764377,-10.226173454923906,-8.019560978396841
89,43.151515151515156,-11.408713059013074,-10.528103328051492,-10.611977175488246,-9.78770347645686,-17.4332823545118,-13.647259572770324,-11.354448247694336,-9.608501204053209,-11.09521592077175,-10.994919265186022,-12.971940644870209,-11.185974911884587,-11.87983382829171,-9.05017316483118,-11.346954807906625,-10.833387678293633,-10.258382064898507,-10.47626542599716,-9.935781880165834,-10.219457490488935,-9.552389493411905,-11.00931654053278,-9.881244440965903,-10.275582737719573,-8.019042636007912
90,43.63636363636364,-11.371838327309897,-10.544309275855145,-10.61837492170053,-9.787532027434766,-17.402610354341824,-13.713629524551274,-11.411054210786437,-9.598379422788899,-11.09755091455778,-11.017332347134149,-12.971490863830962,-11.312211608966868,-11.822092283521194,-9.048370184197559,-11.341927106848603,-10.852653923509811,-10.28821833246316,-10.54161860271401,-9.935673624020268,-10.230440330419126,-9.517771109100318,-11.079176590091434,-9.885082237098983,-10.322772991960557,-8.018626456873948
91,44.121212121212125,-11.338097852262147,-10.558521955002695,-10.624390922274305,-9.787361264934495,-17.365033872515117,-13.778092337859972,-11.463457257824423,-9.589016942390156,-11.100406966153484,-11.039339196062786,-12.971279236173777,-11.437610553379985,-11.767560214720737,-9.046537849536502,-11.335555996522295,-10.870915553817994,-10.315803026069688,-10.613242998674608,-9.935535195085112,-10.240129480272566,-9.48382318693034,-11.148263349160539,-9.888985782587202,-10.366984908791,-8.018319137473007
92,44.60606060606061,-11.308034530743695,-10.5705126781663,-10.629928377508321,-9.787193936588599,-17.3211575286906,-13.839610781899362,-11.510814204164973,-9.580564408671332,-11.103738120619553,-11.060585713534664,-12.971309167066877,-11.560154029166684,-11.717115063290793,-9.044705643798626,-11.327943990477802,-10.887878732750496,-10.340692297671945,-10.68998615053618,-9.935368820733753,-10.248369038001094,-9.451091961677706,-11.215465185924844,-9.89289226792241,-10.40750710191888,-8.018125622689292
93,45.09090909090909,-11.282132092851635,-10.580088510121675,-10.634898187674978,-9.787032734772803,-17.271687309664998,-13.89719500187614,-11.552363058813947,-9.573157826064072,-11.107490778433652,-11.080730035130271,-12.971580174910988,-11.677870265928835,-11.671568510601421,-9.04290304786011,-11.319213568741844,-10.90327051640832,-10.362485669572845,-10.770613232257373,-9.935177177991786,-10.255026426036473,-9.420104091009277,-11.279700797674584,-9.896738836293212,-10.443687554087758,-8.018049026248113
94,45.57575757575758,-11.260807318507924,-10.587095372148053,-10.639220386668303,-9.786880253284664,-17.217419209781045,-13.949918446134893,-11.58743528514671,-9.566916369255091,-11.111604557926785,-11.099448031174342,-12.97208789908845,-11.78886516535122,-11.631653417735224,-9.041159066164392,-11.30950520706829,-10.916843245230679,-10.380832478260405,-10.853826923911472,-9.934963350462667,-10.259994524513097,-9.391358181364062,-11.339936609370849,-9.900463594974605,-10.474944108278502,-8.018090580614881
95,46.06060606060606,-11.244403331314434,-10.591420521212493,-10.64282542868853,-9.786738945608409,-17.159226423080508,-13.996932774721087,-11.615466557912686,-9.561940465620868,-11.116013266846966,-11.116438522103662,-12.972824170127186,-11.891352777952482,-11.598012033478167,-9.039501760029793,-11.298975116630675,-10.928378528930024,-10.395437516714928,-10.938288286049684,-9.934730778711383,-10.26319339486673,-9.36531676518895,-11.395203404254866,-9.904006611205086,-10.500773834833652,-8.018249617164281
96,46.54545454545455,-11.233184077565753,-10.592994364047478,-10.645655307260048,-9.786611085437444,-17.09804529328519,-14.0374815094885,-11.636005843439891,-9.558310179313544,-11.12064596741732,-11.131428124558985,-12.97377714115057,-11.983684039680815,-11.57118566029621,-9.037957796132412,-11.287792730525961,-10.937690760473536,-10.406065784400454,-11.022638303738074,-9.934483204904476,-10.264571566075919,-9.342398858618502,-11.44461191890847,-9.907310876527218,-10.520761123783881,-8.018523576938698
97,47.03030303030303,-11.227330079254491,-10.591791576932643,-10.647664488577309,-9.786498730089782,-17.034860247675944,-14.070912206115779,-11.648722656935545,-9.556083922998763,-11.125428117751468,-11.144175650225623,-12.9749314784981,-12.064373305971873,-11.551605944575993,-9.036552017429322,-11.276137977532567,-10.944630102569754,-10.412546268511353,-11.105519753616584,-9.93422461259717,-10.264106862850008,-9.322973219348487,-11.487367151835377,-9.910323224075057,-10.534584372167968,-8.018908051822807
98,47.515151515151516,-11.226935529404857,-10.587831513162916,-10.648820644160804,-9.786403687405029,-16.97068795728922,-14.096686952179793,-11.653412380110113,-9.555297517974003,-11.130282771260394,-11.154475986643709,-12.976268608449743,-12.13212225632594,-11.53958793127289,-9.035307043426096,-11.26419838698898,-10.949084898606683,-10.414774695632385,-11.185599042130956,-9.933959162636494,-10.261806762437857,-9.307352413186525,-11.522781155332869,-9.912995184048917,-10.54202115874484,-8.019396855471802
99,48.0,-11.232006776471625,-10.581177891646757,-10.649105171034401,-9.786327486655559,-16.90656097829948,-14.114391022367899,-11.649999553562173,-9.555963617790491,-11.135131814751855,-11.162163397544463,-12.977767016084035,-12.18584078477079,-11.535324994719758,-9.034242906220484,-11.252166071376493,-10.950983469248495,-10.41271520953699,-11.261587663552245,-9.933691126211684,-10.257708274316112,-9.295787784751226,-11.550284104827849,-9.915283763612605,-10.5429518228346,-8.01998212285199
